Condition,timefit,Time,Gate,TOF,Extinction,Green,logGreen
CM100,24,T24,R4,2263,3123,1728,7.454719949
CM100,24,T24,R2,2256,3028,1114,7.01571242
CM100,24,T24,R4,2447,2322,4207,8.344505084
CM100,24,T24,R4,1543,2414,1751,7.467942332
CM100,24,T24,R4,1686,2501,2496,7.822444729
CM100,24,T24,R5,2120,2710,57.1,4.044804117
CM100,24,T24,R4,1925,2046,1524,7.329093736
CM100,24,T24,R5,2010,2204,430,6.063785209
CM100,24,T24,R4,2135,2103,2136,7.6666902
CM100,24,T24,R4,2544,2249,2987,8.002024818
CM100,24,T24,R5,2266,2168,330,5.799092654
CM100,24,T24,R5,2420,2673,334,5.811140993
CM100,24,T24,R5,1945,2175,45.7,3.822098298
CM100,24,T24,R4,2030,2513,2348,7.761319181
CM100,24,T24,R4,2132,2206,4043,8.30474227
CM100,24,T24,R4,2489,3077,2622,7.871692664
CM100,24,T24,R2,2331,2272,944,6.850126166
CM100,24,T24,R3,2364,1628,32.7,3.487375078
CM100,24,T24,R4,2683,2730,2705,7.902857191
CM100,24,T24,R4,2066,2165,3796,8.24170316
CM100,24,T24,R5,1742,2436,423,6.047372179
CM100,24,T24,R2,1558,2498,108,4.682131227
CM100,24,T24,R4,2435,1875,2738,7.914983006
CM100,24,T24,R5,1625,1882,150,5.010635294
CM100,24,T24,R4,2277,2658,1761,7.473637108
CM100,24,T24,R4,1964,1645,2611,7.867488569
CM100,24,T24,R4,1930,1774,2084,7.642044403
CM100,24,T24,R5,1866,2060,54.4,3.996364154
CM100,24,T24,R5,2160,2513,233,5.451038454
CM100,24,T24,R4,2439,3054,4010,8.29654652
CM100,24,T24,R4,2188,2099,3361,8.119993828
CM100,24,T24,R4,2434,3068,2623,7.87207398
CM100,24,T24,R4,2803,3037,1412,7.252762418
CM100,24,T24,R2,2882,3275,849,6.744059186
CM100,24,T24,R4,2691,2165,4117,8.322880022
CM100,24,T24,R2,1637,1989,750,6.620073207
CM100,24,T24,R5,2786,2312,67.8,4.216562195
CM100,24,T24,R4,1707,2400,3305,8.103191752
CM100,24,T24,R5,2916,3109,258,5.552959585
CM100,24,T24,R4,1962,2934,3297,8.100768243
CM100,24,T24,R5,2218,1939,80.7,4.390738575
CM100,24,T24,R5,2229,2201,176,5.170483995
CM100,24,T24,R4,2511,2331,1449,7.278628942
CM100,24,T24,R5,2577,3570,139,4.934473933
CM100,24,T24,R5,2491,2111,387,5.958424693
CM100,24,T24,R5,1971,2514,363,5.894402834
CM100,24,T24,R5,2294,2929,77.6,4.351567427
CM100,24,T24,R4,1781,2017,2943,7.987184748
CM100,24,T24,R2,3026,3093,881,6.781057626
CM100,24,T24,R4,2135,1870,3729,8.22389538
CM100,24,T24,R5,2473,2894,73.3,4.294560609
CM100,24,T24,R4,2271,2327,3698,8.215547412
CM100,24,T24,R4,2608,3156,2232,7.710653324
CM100,24,T24,R4,1826,2005,3228,8.079618029
CM100,24,T24,R5,1803,1763,61.4,4.117409835
CM100,24,T24,R4,1705,2250,3102,8.039802344
CM100,24,T24,R4,2389,2168,2435,7.797702036
CM100,24,T24,R4,2540,2921,1798,7.494430215
CM100,24,T24,R4,1966,2049,2798,7.936660155
CM100,24,T24,R4,2085,2908,1918,7.559038255
CM100,24,T24,R5,1798,2544,85.6,4.449685283
CM100,24,T24,R3,2393,1857,46,3.828641396
CM100,24,T24,R4,2452,2753,2797,7.936302693
CM100,24,T24,R4,1960,2415,1750,7.467371067
CM100,24,T24,R3,2196,1970,34.9,3.552486829
CM100,24,T24,R3,1879,2075,39.9,3.686376324
CM100,24,T24,R5,1940,2427,414,6.025865974
CM100,24,T24,R5,1675,1765,84.7,4.439115602
CM100,24,T24,R5,2439,2755,264,5.575949103
CM100,24,T24,R4,2276,2994,2365,7.768533301
CM100,24,T24,R5,1789,2079,44.6,3.797733859
CM100,24,T24,R2,1940,2611,588,6.376726948
CM100,24,T24,R5,2737,3303,80.5,4.388257184
CM100,24,T24,R4,2950,3298,1520,7.326465614
CM100,24,T24,R5,1942,2792,71.6,4.271095074
CM100,24,T24,R4,2284,1957,1377,7.227662499
CM100,24,T24,R5,2196,2662,57.6,4.053522568
CM100,24,T24,R3,2266,2033,41.6,3.728100167
CM100,24,T24,R5,1952,2723,186,5.225746674
CM100,24,T24,R5,1547,1949,242,5.488937726
CM100,24,T24,R4,2102,1912,3531,8.169336396
CM100,24,T24,R2,2320,1986,888,6.788971743
CM100,24,T24,R4,2669,3229,4688,8.452761331
CM100,24,T24,R4,2721,3061,3773,8.23562572
CM100,24,T24,R4,2095,2267,2014,7.607878073
CM100,24,T24,R4,1604,1237,1907,7.553286606
CM100,24,T24,R4,2648,2006,3996,8.29304914
CM100,24,T24,R4,2286,1550,3467,8.151044946
CM100,24,T24,R2,2515,2803,936,6.841615476
CM100,24,T24,R5,2689,2287,552,6.313548046
CM100,24,T24,R5,2544,2531,518,6.249975242
CM100,24,T24,R2,2648,2502,735,6.599870499
CM100,24,T24,R5,2417,2798,294,5.683579767
CM100,24,T24,R5,1863,2119,165,5.105945474
CM100,24,T24,R5,2695,1760,293,5.680172609
CM100,24,T24,R4,2430,2726,2407,7.786136438
CM100,24,T24,R5,2670,2015,216,5.375278408
CM100,24,T24,R4,2513,3191,1481,7.300472814
CM100,24,T24,R4,2290,2092,3848,8.255308812
CM100,24,T24,R5,2450,2841,288,5.66296048
CM100,24,T24,R5,2379,2429,303,5.713732806
CM100,24,T24,R4,2243,2502,3989,8.291295852
CM100,24,T24,R5,2598,2722,257,5.549076085
CM100,24,T24,R2,2609,2393,959,6.865891075
CM100,24,T24,R2,2318,1734,1081,6.985641818
CM100,24,T24,R3,2107,1913,40.1,3.691376334
CM100,24,T24,R3,2345,1725,30.7,3.424262655
CM100,24,T24,R5,1785,2345,131,4.875197323
CM100,24,T24,R4,3006,2257,4257,8.356319966
CM100,24,T24,R2,1660,2137,1077,6.981934677
CM100,24,T24,R5,1987,2709,60.9,4.109233175
CM100,24,T24,R5,2550,2388,137,4.919980926
CM100,24,T24,R4,2024,2693,1427,7.263329617
CM100,24,T24,R4,2305,2326,3690,8.213381737
CM100,24,T24,R4,2768,2243,1980,7.590852124
CM100,24,T24,R5,1690,2357,234,5.455321115
CM100,24,T24,R4,2295,2295,3787,8.239329428
CM100,24,T24,R4,2729,3387,1471,7.293697721
CM100,24,T24,R4,2444,2800,2727,7.910957383
CM100,24,T24,R4,1645,1968,2540,7.83991936
CM100,24,T24,R4,2614,3765,1534,7.335633982
CM100,24,T24,R5,2547,2429,55.8,4.021773869
CM100,24,T24,R4,2055,1798,2853,7.956126351
CM100,24,T24,R2,2201,1572,1077,6.981934677
CM100,24,T24,R4,2795,3039,4287,8.363342467
CM100,24,T24,R4,1907,1682,1299,7.169350017
CM100,24,T24,R3,2518,2081,44.9,3.804437795
CM100,24,T24,R3,1933,2027,44.2,3.788724789
CM100,24,T24,R5,2851,4053,488,6.190315406
CM100,24,T24,R4,2648,3037,2054,7.62754439
CM100,24,T24,R4,2529,3291,2302,7.741533589
CM100,24,T24,R5,2415,3180,331,5.802118375
CM100,24,T24,R4,1957,1593,2658,7.885329239
CM100,24,T24,R4,2249,3137,1659,7.41397029
CM100,24,T24,R5,2302,1687,130,4.86753445
CM100,24,T24,R3,2112,1422,29.4,3.380994674
CM100,24,T24,R5,2329,3061,89.1,4.489759334
CM100,24,T24,R4,2459,2807,1289,7.161622003
CM100,24,T24,R5,1863,2624,314,5.749392986
CM100,24,T24,R4,1652,1752,1161,7.057036982
CM100,24,T24,R2,1798,1872,543,6.29710932
CM100,24,T24,R2,1937,1643,620,6.429719478
CM100,24,T24,R4,2283,2760,3634,8.198089249
CM100,24,T24,R2,2692,3401,630,6.445719819
CM100,24,T24,R4,1696,2681,1117,7.018401799
CM100,24,T24,R2,2333,2539,839,6.732210706
CM100,24,T24,R5,1817,2521,339,5.826000107
CM100,24,T24,R4,2293,2553,3048,8.022240917
CM100,24,T24,R4,2118,2756,4160,8.333270353
CM100,24,T24,R4,2871,3117,2589,7.85902698
CM100,24,T24,R5,2229,2724,412,6.021023349
CM100,24,T24,R2,2386,2352,537,6.285998095
CM100,24,T24,R4,2971,2466,1464,7.288927695
CM100,24,T24,R4,2346,2562,1736,7.459338895
CM100,24,T24,R4,2259,3071,4093,8.317033476
CM100,24,T24,R2,2610,3892,836,6.728628613
CM100,24,T24,R4,2136,2286,1681,7.427144133
CM100,24,T24,R5,2083,2597,213,5.361292166
CM100,24,T24,R4,2946,2653,5166,8.549853974
CM100,24,T24,R4,1794,1339,1383,7.232010332
CM100,24,T24,R4,2082,2414,3034,8.01763716
CM100,24,T24,R2,2456,2962,1006,6.913737351
CM100,24,T24,R5,2527,3182,375,5.926926026
CM100,24,T24,R2,1620,1317,54.3,3.994524227
CM100,24,T24,R2,2674,2291,864,6.761572769
CM100,24,T24,R5,3063,2406,118,4.770684624
CM100,24,T24,R5,1818,2335,69.3,4.238444906
CM100,24,T24,R4,2504,2126,1571,7.359467638
CM100,24,T24,R5,2351,2494,69.4,4.239886868
CM100,24,T24,R5,2963,2386,232,5.446737372
CM100,24,T24,R4,2413,1982,4088,8.315811132
CM100,24,T24,R5,2101,2658,54.7,4.001863709
CM100,24,T24,R3,1909,2181,44.3,3.790984677
CM100,24,T24,R4,1852,1914,3381,8.125926803
CM100,24,T24,R5,2348,2838,69.3,4.238444906
CM100,24,T24,R2,2093,2669,1092,6.995766156
CM100,24,T24,R5,2114,3051,75.5,4.324132656
CM100,24,T24,R4,2039,2590,3806,8.244334048
CM100,24,T24,R2,2247,2469,606,6.406879986
CM100,24,T24,R5,2042,1928,444,6.095824562
CM100,24,T24,R5,2050,2057,208,5.33753808
CM100,24,T24,R5,2633,2543,79.1,4.370712875
CM100,24,T24,R4,3142,3526,4486,8.408716715
CM100,24,T24,R5,2327,2908,101,4.615120517
CM100,24,T24,R4,2362,1983,1545,7.342779189
CM100,24,T24,R3,2015,1627,27.9,3.328626689
CM100,24,T24,R2,2456,1907,564,6.335054251
CM100,24,T24,R5,2417,3420,70.5,4.25561271
CM100,24,T24,R5,2192,3149,104,4.644390899
CM100,24,T24,R4,2047,2007,3467,8.151044946
CM100,24,T24,R4,2495,2366,2923,7.980365765
CM100,24,T24,R4,2271,2006,2328,7.752764809
CM100,24,T24,R4,2578,3134,1651,7.409136444
CM100,24,T24,R4,2167,2445,1561,7.353081921
CM100,24,T24,R5,2150,2648,75.2,4.320151231
CM100,24,T24,R5,1810,2878,84.7,4.439115602
CM100,24,T24,R4,1973,2392,2791,7.934155234
CM100,24,T24,R2,2617,2366,1003,6.910750788
CM100,24,T24,R4,1664,2403,2875,7.963807953
CM100,24,T24,R4,1733,2062,2317,7.748028524
CM100,24,T24,R4,2416,2335,4383,8.3854887
CM100,24,T24,R5,2385,2095,159,5.068904202
CM100,24,T24,R5,3310,4695,706,6.559615237
CM100,24,T24,R4,2343,2468,3467,8.151044946
CM100,24,T24,R2,2447,2427,587,6.37502482
CM100,24,T24,R4,2459,2985,1581,7.365812837
CM100,24,T24,R4,2463,2581,4161,8.333510709
CM100,24,T24,R5,2092,2143,380,5.940171253
CM100,24,T24,R4,2650,2282,5102,8.537387899
CM100,24,T24,R5,2319,1572,399,5.988961417
CM100,24,T24,R4,1868,1555,1388,7.235619141
CM100,24,T24,R5,2139,2337,387,5.958424693
CM100,24,T24,R5,2350,2937,76.5,4.337290741
CM100,24,T24,R4,2138,2783,1605,7.380879036
CM100,24,T24,R4,2321,1964,4108,8.320691571
CM100,24,T24,R4,2493,3046,1623,7.392031568
CM100,24,T24,R3,2439,1931,36.6,3.60004824
CM100,24,T24,R4,1911,1959,2065,7.632885505
CM100,24,T24,R4,1929,2234,1744,7.463936604
CM100,24,T24,R2,2353,2568,638,6.458338283
CM100,24,T24,R4,2613,3197,4335,8.374476889
CM250,24,T24,R3,2899,2558,57.6,4.053522568
CM250,24,T24,R4,1937,2103,3385,8.127109185
CM250,24,T24,R5,2296,2800,70.7,4.258445573
CM250,24,T24,R4,1974,2813,1137,7.036148494
CM250,24,T24,R4,2612,1541,2108,7.65349491
CM250,24,T24,R5,2077,2508,426,6.054439346
CM250,24,T24,R5,2566,2696,448,6.104793232
CM250,24,T24,R2,2546,1990,909,6.812345094
CM250,24,T24,R3,2167,1909,37.9,3.634951112
CM250,24,T24,R3,2484,2140,42.1,3.740047741
CM250,24,T24,R2,2919,2053,955,6.86171134
CM250,24,T24,R3,2164,2034,45.7,3.822098298
CM250,24,T24,R2,2808,3070,900,6.802394763
CM250,24,T24,R4,2453,2672,2955,7.99125393
CM250,24,T24,R2,2391,2223,871,6.769641977
CM250,24,T24,R4,2784,2036,1282,7.156176637
CM250,24,T24,R4,2516,2417,1305,7.17395832
CM250,24,T24,R4,2431,2280,2820,7.944492164
CM250,24,T24,R5,2648,2827,211,5.351858133
CM250,24,T24,R4,2213,1753,3478,8.154212695
CM250,24,T24,R4,2026,1589,2984,8.001019961
CM250,24,T24,R4,2431,1844,2090,7.644919345
CM250,24,T24,R5,3027,2607,398,5.986452005
CM250,24,T24,R4,3097,3116,4603,8.434463544
CM250,24,T24,R2,1593,1645,26.6,3.280911216
CM250,24,T24,R4,2344,2688,2418,7.790696031
CM250,24,T24,R3,1882,1861,41.3,3.7208625
CM250,24,T24,R5,2524,2452,253,5.533389489
CM250,24,T24,R4,2892,3032,1945,7.573017256
CM250,24,T24,R4,2998,2653,2290,7.736307097
CM250,24,T24,R4,2101,2857,2507,7.826842098
CM250,24,T24,R5,2866,2675,244,5.497168225
CM250,24,T24,R2,2270,2886,694,6.542471961
CM250,24,T24,R3,2213,1701,38.4,3.64805746
CM250,24,T24,R5,2388,1842,472,6.156978986
CM250,24,T24,R4,2354,2006,4155,8.332067707
CM250,24,T24,R5,2473,2752,65.7,4.185098925
CM250,24,T24,R5,3026,2676,310,5.736572297
CM250,24,T24,R3,2451,1728,33.9,3.523415014
CM250,24,T24,R4,2437,2520,3972,8.287025025
CM250,24,T24,R4,2451,3520,3572,8.180880942
CM250,24,T24,R3,2260,1606,29.4,3.380994674
CM250,24,T24,R4,2130,2053,2900,7.972466016
CM250,24,T24,R5,2469,3498,269,5.59471138
CM250,24,T24,R4,2217,2585,3524,8.167351987
CM250,24,T24,R2,2210,3223,974,6.881411304
CM250,24,T24,R5,1716,1996,187,5.231108617
CM250,24,T24,R5,2504,3534,94.8,4.551769409
CM250,24,T24,R5,2161,2712,63,4.143134726
CM250,24,T24,R4,2704,2710,5082,8.533460164
CM250,24,T24,R5,2756,2464,57.9,4.058717385
CM250,24,T24,R4,2223,2305,4185,8.339261983
CM250,24,T24,R4,2093,1849,2316,7.747596839
CM250,24,T24,R4,1817,1928,2705,7.902857191
CM250,24,T24,R4,2466,2442,1455,7.28276118
CM250,24,T24,R5,2410,2392,247,5.509388337
CM250,24,T24,R4,3213,2991,2851,7.955425089
CM250,24,T24,R5,1839,1678,68,4.219507705
CM250,24,T24,R5,2471,2667,460,6.131226489
CM250,24,T24,R5,2361,2460,86.1,4.455509411
CM250,24,T24,R4,2248,2278,1613,7.385851078
CM250,24,T24,R4,2050,2016,3130,8.048788284
CM250,24,T24,R4,2243,2483,1513,7.321849714
CM250,24,T24,R4,2713,3198,4134,8.32700074
CM250,24,T24,R5,2390,2462,61.6,4.120661871
CM250,24,T24,R4,2282,2690,3168,8.060855753
CM250,24,T24,R3,2416,1642,28.5,3.349904087
CM250,24,T24,R4,2690,3602,1663,7.416378479
CM250,24,T24,R4,2512,3159,2795,7.935587386
CM250,24,T24,R4,2152,2156,2684,7.895063498
CM250,24,T24,R3,2175,1689,44,3.784189634
CM250,24,T24,R5,2543,2211,138,4.927253685
CM250,24,T24,R2,2478,2680,1179,7.072421901
CM250,24,T24,R4,1988,2007,3577,8.182279739
CM250,24,T24,R2,2187,1890,522,6.257667588
CM250,24,T24,R5,2107,2460,62.3,4.131961426
CM250,24,T24,R2,2226,2372,1062,6.967909202
CM250,24,T24,R5,2080,1739,299,5.700443573
CM250,24,T24,R3,2183,2437,47.3,3.856510295
CM250,24,T24,R4,2771,2866,3008,8.009030685
CM250,24,T24,R5,2098,2344,363,5.894402834
CM250,24,T24,R4,2464,3172,3218,8.076515328
CM250,24,T24,R4,2390,2555,3629,8.196712407
CM250,24,T24,R4,1794,2977,2481,7.816416984
CM250,24,T24,R3,2760,1840,36.8,3.605497845
CM250,24,T24,R4,2344,1987,3274,8.093767758
CM250,24,T24,R4,1577,2112,1079,6.983789965
CM250,24,T24,R5,1950,2541,68.5,4.226833745
CM250,24,T24,R4,2237,2222,3093,8.036896773
CM250,24,T24,R5,2587,1757,59.4,4.084294226
CM250,24,T24,R5,2764,3072,66.6,4.198704578
CM250,24,T24,R3,2234,1678,45.4,3.815512105
CM250,24,T24,R5,2138,1880,399,5.988961417
CM250,24,T24,R2,2657,2653,810,6.697034248
CM250,24,T24,R4,2472,3287,4484,8.408270784
CM250,24,T24,R4,2504,2623,1225,7.110696123
CM250,24,T24,R5,2013,2490,197,5.283203729
CM250,24,T24,R5,2296,2205,384,5.950642553
CM250,24,T24,R4,1611,2295,2452,7.804659297
CM250,24,T24,R4,1908,2003,2405,7.785305183
CM250,24,T24,R2,2489,2281,931,6.836259277
CM250,24,T24,R5,2181,1441,445,6.098074282
CM250,24,T24,R4,2511,2079,1784,7.486613313
CM250,24,T24,R5,2562,2420,58.2,4.063885355
CM250,24,T24,R3,2425,1328,49.5,3.90197267
CM250,24,T24,R5,3004,2139,77.7,4.352855257
CM250,24,T24,R2,1946,2381,529,6.270988432
CM250,24,T24,R5,1659,2265,415,6.02827852
CM250,24,T24,R5,2356,3156,86.2,4.456670178
CM250,24,T24,R4,2621,2647,1462,7.28756064
CM250,24,T24,R4,2268,2650,4143,8.329175442
CM250,24,T24,R5,1908,2048,75.6,4.325456283
CM250,24,T24,R5,2375,3157,101,4.615120517
CM250,24,T24,R3,1929,1884,37.8,3.632309103
CM250,24,T24,R4,2931,2583,3030,8.016317899
CM250,24,T24,R4,2426,2507,3547,8.173857455
CM250,24,T24,R4,2408,2502,4222,8.348064228
CM250,24,T24,R4,2226,2917,2198,7.695303135
CM250,24,T24,R5,2093,2671,98.8,4.593097605
CM250,24,T24,R4,2031,1815,3433,8.141189793
CM250,24,T24,R5,1902,1787,98.2,4.587006215
CM250,24,T24,R4,1993,2362,1163,7.058758153
CM250,24,T24,R4,2443,1481,3652,8.203030242
CM250,24,T24,R4,2865,3301,2100,7.649692624
CM250,24,T24,R5,2352,2406,57.7,4.055257174
CM250,24,T24,R5,2643,1707,134,4.8978398
CM250,24,T24,R4,2325,2751,2723,7.909489493
CM250,24,T24,R5,2133,2600,122,4.804021045
CM250,24,T24,R4,2114,2197,2893,7.970049305
CM250,24,T24,R4,1882,2257,2966,7.994969523
CM250,24,T24,R4,1910,2241,1169,7.063903961
CM250,24,T24,R5,2849,2008,62.5,4.135166557
CM250,24,T24,R4,2118,2301,3135,8.050384453
CM250,24,T24,R4,2500,3081,3877,8.262816938
CM250,24,T24,R5,2430,2685,62,4.127134385
CM250,24,T24,R5,2368,3064,88.5,4.483002552
CM250,24,T24,R2,2197,1664,599,6.395261598
CM250,24,T24,R4,1607,1216,2345,7.760040681
CM250,24,T24,R4,2188,2174,3702,8.216628493
CM250,24,T24,R5,2226,2214,53.1,3.972176928
CM250,24,T24,R2,2710,2851,881,6.781057626
CM250,24,T24,R4,2406,2882,2338,7.757051142
CM250,24,T24,R5,2206,1989,200,5.298317367
CM250,24,T24,R4,2889,3129,3250,8.086410275
CM250,24,T24,R4,2089,2281,1952,7.576609767
CM250,24,T24,R4,2526,2816,2277,7.730614066
CM250,24,T24,R5,2267,2874,306,5.723585102
CM250,24,T24,R4,2825,2779,3365,8.121183242
CM250,24,T24,R4,2146,3290,1921,7.560601163
CM250,24,T24,R4,2067,1885,1153,7.05012252
CM250,24,T24,R5,2799,3078,306,5.723585102
CM250,24,T24,R3,2624,1514,31.2,3.440418095
CM250,24,T24,R5,2896,2129,483,6.180016654
CM250,24,T24,R5,2626,1755,129,4.859812404
CM250,24,T24,R5,2280,2138,66.2,4.192680463
CM250,24,T24,R2,2504,2083,1086,6.9902565
CM250,24,T24,R5,2360,2710,52.9,3.968403339
CM250,24,T24,R4,1831,1827,3569,8.180040723
CM250,24,T24,R4,1857,1665,3461,8.149312844
CM250,24,T24,R5,2021,2018,48.8,3.887730313
CM250,24,T24,R5,2854,3884,574,6.352629396
CM250,24,T24,R5,2411,2362,58.2,4.063885355
CM250,24,T24,R4,2773,3319,4250,8.354674262
CM250,24,T24,R4,2545,1991,3925,8.27512163
CM250,24,T24,R3,2615,1698,34,3.526360525
CM250,24,T24,R4,2234,2018,2606,7.865571758
CM250,24,T24,R4,2445,2943,4122,8.324093761
CM250,24,T24,R2,1998,1698,652,6.480044562
CM250,24,T24,R5,2605,3046,82.7,4.415219602
CM250,24,T24,R5,1738,2254,58.5,4.069026754
CM250,24,T24,R4,2918,2636,3343,8.114623886
CM250,24,T24,R5,2809,2661,427,6.056784013
CM250,24,T24,R4,2550,2129,2967,7.99530662
CM250,24,T24,R5,1657,2316,71.5,4.26969745
CM250,24,T24,R4,2689,2347,4614,8.436850439
CM250,24,T24,R4,1867,1454,1876,7.53689713
CM250,24,T24,R4,2195,2161,3113,8.04334217
CM250,24,T24,R3,1865,2020,42.1,3.740047741
CM250,24,T24,R4,3130,4104,5202,8.556798446
CM250,24,T24,R4,1937,2618,1957,7.579167967
CM250,24,T24,R5,2811,3326,117,4.762173935
CM250,24,T24,R4,1874,2101,3077,8.031710375
CM250,24,T24,R5,2727,3115,110,4.700480366
CM250,24,T24,R4,2406,3185,3950,8.281470858
CM250,24,T24,R5,2646,3735,111,4.709530201
CM250,24,T24,R5,2252,2488,60,4.094344562
CM250,24,T24,R4,2411,2365,3271,8.092851028
CM250,24,T24,R5,1657,1956,210,5.347107531
CM250,24,T24,R4,2450,2539,3647,8.201660191
CM250,24,T24,R4,2535,2599,3299,8.101374671
CM250,24,T24,R4,2052,2247,2966,7.994969523
CM250,24,T24,R4,1745,1578,2371,7.771067086
CM250,24,T24,R5,2311,1831,227,5.424950017
CM250,24,T24,R4,3083,1917,4413,8.392310009
CM250,24,T24,R3,2260,2557,49.3,3.897924081
CM250,24,T24,R4,2256,2608,4265,8.35819746
CM250,24,T24,R4,2579,3256,3555,8.176110342
CM250,24,T24,R4,2317,2939,3382,8.126222529
CM250,24,T24,R5,3171,2566,313,5.746203191
CM250,24,T24,R4,2159,2533,3454,8.147288259
CM250,24,T24,R2,2146,2031,760,6.633318433
CM250,24,T24,R4,1998,1441,1310,7.177782416
CM250,24,T24,R4,2290,2166,2174,7.684324068
CM250,24,T24,R5,2289,2784,245,5.501258211
CM250,24,T24,R2,2848,3097,762,6.635946556
CM250,24,T24,R4,1955,2537,3292,8.099250562
CM250,24,T24,R4,2386,1665,1625,7.393263095
CM250,24,T24,R4,1759,1801,2870,7.962067309
CM250,24,T24,R4,2686,2339,3848,8.255308812
CM250,24,T24,R4,2407,2926,3922,8.274357007
CM250,24,T24,R5,2120,2902,133,4.890349128
CM250,24,T24,R5,2501,2073,220,5.393627546
CM250,24,T24,R5,2170,3026,80.6,4.38949865
CM250,24,T24,R4,2589,2268,4351,8.378160983
CM250,24,T24,R4,2485,2480,4076,8.312871394
CM250,24,T24,R4,2195,2821,3047,8.021912779
CM250,24,T24,R5,2499,2748,66.6,4.198704578
CM250,24,T24,R3,2746,2372,55.4,4.014579594
CM250,24,T24,R4,2250,1729,3481,8.155074888
CM250,24,T24,R5,3092,2615,68.7,4.229749199
CM250,24,T24,R4,2692,3075,4842,8.485083137
CM250,24,T24,R3,1769,1334,26.4,3.27336401
CM250,24,T24,R4,1983,2015,2450,7.803843304
CM250,24,T24,R5,2434,2458,91.5,4.516338972
CM250,24,T24,R5,2584,3459,110,4.700480366
CM250,24,T24,R5,2880,3281,77.6,4.351567427
CM250,24,T24,R4,2407,3206,1699,7.437795122
CM250,24,T24,R3,3472,2083,31.2,3.440418095
CM250,24,T24,R2,2854,3242,1031,6.938284484
CM250,24,T24,R2,1638,2141,444,6.095824562
CM250,24,T24,R4,3112,2851,2203,7.697575347
CM250,24,T24,R2,2569,3166,691,6.538139824
CM250,24,T24,R4,2405,3033,1972,7.586803535
CM250,24,T24,R5,1993,1987,68.9,4.232656178
CM250,24,T24,R5,2112,2163,246,5.505331536
CM250,24,T24,R4,2253,2246,4272,8.359837381
CM250,24,T24,R5,2455,2443,539,6.289715571
CM250,24,T24,R4,2570,2319,2784,7.931644021
CM250,24,T24,R4,2266,1249,4382,8.38526052
CM250,24,T24,R5,1728,2584,65.8,4.186619838
CM250,24,T24,R4,2152,2607,2714,7.90617884
CM250,24,T24,R4,2559,2955,4324,8.371936179
CM250,24,T24,R5,2169,2517,67.9,4.218036035
CM250,24,T24,R5,2385,2108,69.4,4.239886868
CM250,24,T24,R4,2378,1835,3948,8.280964401
CM250,24,T24,R4,2958,2417,3454,8.147288259
CM250,24,T24,R5,2469,2680,128,4.852030264
CM250,24,T24,R4,2050,1857,1667,7.418780883
CM250,24,T24,R3,2525,2300,47.8,3.867025639
CM250,24,T24,R4,2404,2970,3615,8.192847135
CM250,24,T24,R3,1676,1592,29.2,3.374168709
CM250,24,T24,R4,2413,1989,4224,8.348537825
CM250,24,T24,R4,2317,2101,3656,8.204124933
CM250,24,T24,R4,1687,1748,2870,7.962067309
CM250,24,T24,R3,2443,1911,50.7,3.925925911
CM250,24,T24,R2,2530,3382,986,6.893656355
CM250,24,T24,R4,2471,3134,1956,7.578656851
CM250,24,T24,R5,2285,2090,55.4,4.014579594
CM250,24,T24,R2,2006,2680,653,6.481577129
CM250,24,T24,R3,2238,2338,41.3,3.7208625
CM250,24,T24,R4,2315,1490,1862,7.529406458
CM250,24,T24,R2,1719,2194,612,6.416732283
CM250,24,T24,R2,2137,2700,668,6.504288174
CM250,24,T24,R4,2869,3168,4248,8.354203563
CM250,24,T24,R5,2222,2419,65.2,4.177459469
CM250,24,T24,R4,1999,1990,3439,8.14293601
CM250,24,T24,R4,2184,2227,1878,7.53796266
CM250,24,T24,R5,2183,2494,166,5.111987788
CM250,24,T24,R4,2700,1571,1983,7.592366129
CM250,24,T24,R2,2430,2805,1034,6.941190055
CM250,24,T24,R4,2197,1638,2701,7.901377354
CM250,24,T24,R4,2872,2565,3848,8.255308812
CM250,24,T24,R2,3007,3320,677,6.517671273
CM250,24,T24,R5,2725,3555,177,5.176149733
CM250,24,T24,R4,2038,2295,3589,8.185628891
CM250,24,T24,R5,2538,2771,66.5,4.197201948
CM250,24,T24,R4,2980,2426,4401,8.389587067
CM250,24,T24,R5,2505,2894,69,4.234106505
CM250,24,T24,R4,2335,2091,1330,7.192934221
CM250,24,T24,R4,1744,1662,2949,7.989221409
CM250,24,T24,R4,2522,2222,4206,8.344267356
CM250,24,T24,R4,2170,2227,2911,7.976251944
CM250,24,T24,R4,2052,1883,1750,7.467371067
CM250,24,T24,R5,2067,1226,127,4.844187086
CM250,24,T24,R5,2186,2939,56.6,4.036008985
CM250,24,T24,R4,2301,2430,2917,7.97831097
CM250,24,T24,R4,2224,2188,1419,7.257707677
CM250,24,T24,R4,1853,2115,3230,8.080237416
CM250,24,T24,R4,1678,1901,2930,7.982757702
CM250,24,T24,R4,2543,2435,2829,7.947678571
CM250,24,T24,R4,2685,2816,4581,8.429672594
CM250,24,T24,R2,2309,1850,904,6.80682936
CM250,24,T24,R5,2216,2212,130,4.86753445
CM250,24,T24,R5,2465,2994,417,6.033086222
CM250,24,T24,R4,1861,2580,1969,7.585281079
